,T0,T1,T2,u0,u1,u2,Ta0,Ta1,Ta2,y
24299,0.263655183,0.271432938,0.278831281,0,0,0,0.62,0.62,0.6275,0.055969478
24300,0.274849078,0.263655183,0.271432938,0,0,0,0.62,0.62,0.62,-0.034782903
24301,0.267892498,0.274849078,0.263655183,0,0,0,0.62,0.62,0.62,-0.030582909
24302,0.261775916,0.267892498,0.274849078,0,0,0,0.62,0.62,0.62,0.021916497
24303,0.266159215,0.261775916,0.267892498,0,0,0,0.613333333,0.62,0.62,-0.046812851
24304,0.256796645,0.266159215,0.261775916,0,0,0,0.606666667,0.613333333,0.62,-0.009885401
24305,0.254819565,0.256796645,0.266159215,0,0,0,0.6,0.606666667,0.613333333,-0.040138533
24306,0.246791858,0.254819565,0.256796645,0,0,0,0.593333333,0.6,0.606666667,0.023542241
24307,0.251500306,0.246791858,0.254819565,0,0,0,0.594166667,0.593333333,0.6,-0.022366169
24308,0.247027073,0.251500306,0.246791858,0,0,0,0.595,0.594166667,0.593333333,-0.114332856
24309,0.224160501,0.247027073,0.251500306,0,0,0,0.595833333,0.595,0.594166667,0.011731594
24310,0.22650682,0.224160501,0.247027073,0,0,0,0.596666667,0.595833333,0.595,-0.030544091
24311,0.220398002,0.22650682,0.224160501,0,0,0,0.603333333,0.596666667,0.595833333,-0.062888993
24312,0.207820203,0.220398002,0.22650682,0,0,0,0.61,0.603333333,0.596666667,-0.027685441
24313,0.202283115,0.207820203,0.220398002,0,0,0,0.616666667,0.61,0.603333333,0.012632578
24314,0.204809631,0.202283115,0.207820203,0,0,0,0.623333333,0.616666667,0.61,0.032051028
24315,0.211219836,0.204809631,0.202283115,0,0,0,0.636666667,0.623333333,0.616666667,-0.016339578
24316,0.207951921,0.211219836,0.204809631,0,0,0,0.65,0.636666667,0.623333333,-0.007353075
24317,0.206481306,0.207951921,0.211219836,0,0,0,0.663333333,0.65,0.636666667,-0.064973424
24318,0.193486621,0.206481306,0.207951921,0,0,0,0.676666667,0.663333333,0.65,0.02118845
24319,0.197724311,0.193486621,0.206481306,0,0,0,0.711666667,0.676666667,0.663333333,0.046798207
24320,0.207083952,0.197724311,0.193486621,0,0,0,0.746666667,0.711666667,0.676666667,-0.065021267
24321,0.194079699,0.207083952,0.197724311,0,0,0,0.781666667,0.746666667,0.711666667,0.044095353
24322,0.20289877,0.194079699,0.207083952,0,0,0,0.816666667,0.781666667,0.746666667,-0.043083252
24323,0.194282119,0.20289877,0.194079699,0,0,0,0.840833333,0.816666667,0.781666667,0.008077476
24324,0.195897614,0.194282119,0.20289877,0,0,0,0.865,0.840833333,0.816666667,-0.038064069
24325,0.1882848,0.195897614,0.194282119,0,0,0,0.889166667,0.865,0.840833333,-0.047299567
24326,0.178824887,0.1882848,0.195897614,0,0,0,0.913333333,0.889166667,0.865,-0.03311836
24327,0.172201215,0.178824887,0.1882848,0,0,0,0.9275,0.913333333,0.889166667,-0.045177982
24328,0.163165619,0.172201215,0.178824887,0,0,0,0.941666667,0.9275,0.913333333,-0.064420481
24329,0.150281523,0.163165619,0.172201215,0,0,0,0.955833333,0.941666667,0.9275,-0.04699595
24330,0.140882333,0.150281523,0.163165619,0,0,0,0.97,0.955833333,0.941666667,-0.036907101
24331,0.133500912,0.140882333,0.150281523,0,0,0,0.986666667,0.97,0.955833333,-0.000564464
24332,0.13338802,0.133500912,0.140882333,0,0,0,1.003333333,0.986666667,0.97,-0.035803257
24333,0.126227368,0.13338802,0.133500912,0,0,0,1.02,1.003333333,0.986666667,-0.052480706
24334,0.115731227,0.126227368,0.13338802,0,0,0,1.036666667,1.02,1.003333333,-0.049954485
24335,0.10574033,0.115731227,0.126227368,0,0,0,1.045,1.036666667,1.02,0.039038826
24336,0.113548095,0.10574033,0.115731227,0,0,0,1.053333333,1.045,1.036666667,0.002170205
24337,0.113982136,0.113548095,0.10574033,0,0,0,1.061666667,1.053333333,1.045,0.065404622
24338,0.127063061,0.113982136,0.113548095,0,0,0,1.07,1.061666667,1.053333333,-0.058978759
24339,0.115267309,0.127063061,0.113982136,0,0,0,1.0675,1.07,1.061666667,0.040085652
24340,0.123284439,0.115267309,0.127063061,0,0,0,1.065,1.0675,1.07,0.061003809
24341,0.135485201,0.123284439,0.115267309,0,0,0,1.0625,1.065,1.0675,0.002501009
24342,0.135985403,0.135485201,0.123284439,0,0,0,1.06,1.0625,1.065,0.002223081
24343,0.136430019,0.135985403,0.135485201,0,0,0,1.0625,1.06,1.0625,-0.062333035
24344,0.123963412,0.136430019,0.135985403,0,0,0,1.065,1.0625,1.06,-0.006935301
24345,0.122576352,0.123963412,0.136430019,0,0,0,1.0675,1.065,1.0625,-0.043390109
24346,0.11389833,0.122576352,0.123963412,0,0,0,1.07,1.0675,1.065,0.015184255
24347,0.116935181,0.11389833,0.122576352,0,0,0,1.0675,1.07,1.0675,0.046010097
24348,0.126137201,0.116935181,0.11389833,0,0,0,1.065,1.0675,1.07,0.023738897
24349,0.13088498,0.126137201,0.116935181,0,0,0,1.0625,1.065,1.0675,0.038995051
24350,0.13868399,0.13088498,0.126137201,0,0,0,1.06,1.0625,1.065,-0.02390548
24351,0.133902894,0.13868399,0.13088498,0,0,0,1.055,1.06,1.0625,0.049316952
24352,0.143766285,0.133902894,0.13868399,0,0,0,1.05,1.055,1.06,0.051697745
24353,0.154105834,0.143766285,0.133902894,0,0,0,1.045,1.05,1.055,0.01269625
24354,0.156645083,0.154105834,0.143766285,0,0,0,1.04,1.045,1.05,-0.040775442
24355,0.148489995,0.156645083,0.154105834,0,0,0,1.025833333,1.04,1.045,0.017057525
24356,0.1519015,0.148489995,0.156645083,0,0,0,1.011666667,1.025833333,1.04,-0.003088047
24357,0.151283891,0.1519015,0.148489995,0,0,0,0.9975,1.011666667,1.025833333,0.024495001
24358,0.156182891,0.151283891,0.1519015,0,0,0,0.983333333,0.9975,1.011666667,-0.016627537
24359,0.152857383,0.156182891,0.151283891,0,0,0,0.9675,0.983333333,0.9975,-0.0666543
24360,0.139526523,0.152857383,0.156182891,0,0,0,0.951666667,0.9675,0.983333333,0.034691224
24361,0.146464768,0.139526523,0.152857383,0,0,0,0.935833333,0.951666667,0.9675,-0.006026981
24362,0.145259372,0.146464768,0.139526523,0,0,0,0.92,0.935833333,0.951666667,0.046770078
24363,0.154613387,0.145259372,0.146464768,0,0,0,0.904166667,0.92,0.935833333,-0.090155609
24364,0.136582265,0.154613387,0.145259372,0,0,0,0.888333333,0.904166667,0.92,-0.074178874
24365,0.121746491,0.136582265,0.154613387,0,0,0,0.8725,0.888333333,0.904166667,-0.093312496
24366,0.103083992,0.121746491,0.136582265,0,0,0,0.856666667,0.8725,0.888333333,0.03756698
24367,0.110597388,0.103083992,0.121746491,0,0,0,0.840833333,0.856666667,0.8725,0.075086612
24368,0.12561471,0.110597388,0.103083992,0,0,0,0.825,0.840833333,0.856666667,-0.05157041
24369,0.115300628,0.12561471,0.110597388,0,0,0,0.809166667,0.825,0.840833333,-0.023020634
24370,0.110696501,0.115300628,0.12561471,0,0,0,0.793333333,0.809166667,0.825,0.045756698
24371,0.119847841,0.110696501,0.115300628,0,0,0,0.791666667,0.793333333,0.809166667,0.067499125
24372,0.133347666,0.119847841,0.110696501,0,0,0,0.79,0.791666667,0.793333333,-0.065050977
24373,0.12033747,0.133347666,0.119847841,0,0,0,0.788333333,0.79,0.791666667,0.035932926
24374,0.127524056,0.12033747,0.133347666,0,0,0,0.786666667,0.788333333,0.79,-0.039111223
24375,0.119701811,0.127524056,0.12033747,0,0,0,0.786666667,0.786666667,0.788333333,-0.088665421
24376,0.101968727,0.119701811,0.127524056,0,0,0,0.786666667,0.786666667,0.786666667,0.078069054
24377,0.117582538,0.101968727,0.119701811,0,0,0,0.786666667,0.786666667,0.786666667,0.034464116
24378,0.124475361,0.117582538,0.101968727,0,0,0,0.786666667,0.786666667,0.786666667,-0.042897596
24379,0.115895841,0.124475361,0.117582538,0,0,0,0.783333333,0.786666667,0.786666667,0.019248439
24380,0.119745529,0.115895841,0.124475361,0,0,0,0.78,0.783333333,0.786666667,-0.055983865
24381,0.108548756,0.119745529,0.115895841,0,0,0,0.776666667,0.78,0.783333333,0.022172229
24382,0.112983202,0.108548756,0.119745529,0,0,0,0.773333333,0.776666667,0.78,-0.000620846
24383,0.112859033,0.112983202,0.108548756,0,0,0,0.758333333,0.773333333,0.776666667,-0.079233499
24384,0.097012333,0.112859033,0.112983202,0,0,0,0.743333333,0.758333333,0.773333333,-0.014110558
24385,0.094190222,0.097012333,0.112859033,0.001247625,0,0,0.728333333,0.743333333,0.758333333,0.028438435
24386,0.099877909,0.094190222,0.097012333,0,0.001247625,0,0.713333333,0.728333333,0.743333333,-0.047190706
24387,0.090439767,0.099877909,0.094190222,0,0,0.001247625,0.706666667,0.713333333,0.728333333,-0.029256344
24388,0.084588499,0.090439767,0.099877909,0.001191134,0,0,0.7,0.706666667,0.713333333,-0.037670467
24389,0.077054405,0.084588499,0.090439767,0.000886661,0.001191134,0,0.693333333,0.7,0.706666667,0.063855221
24390,0.089825449,0.077054405,0.084588499,0,0.000886661,0.001191134,0.686666667,0.693333333,0.7,-0.075112623
24391,0.074802925,0.089825449,0.077054405,0,0,0.000886661,0.678333333,0.686666667,0.693333333,-0.029179748
24392,0.068966975,0.074802925,0.089825449,0.000744126,0,0,0.67,0.678333333,0.686666667,-0.084872115
24393,0.051992552,0.068966975,0.074802925,0.006814374,0.000744126,0,0.661666667,0.67,0.678333333,-0.046918124
24394,0.042608927,0.051992552,0.068966975,0.00939968,0.006814374,0.000744126,0.653333333,0.661666667,0.67,-0.022698141
24395,0.038069299,0.042608927,0.051992552,0.009680634,0.00939968,0.006814374,0.650833333,0.653333333,0.661666667,-0.0961837
24396,0.018832559,0.038069299,0.042608927,0.018787105,0.009680634,0.00939968,0.648333333,0.650833333,0.653333333,0.06184293
24397,0.031201145,0.018832559,0.038069299,0.010525843,0.018787105,0.009680634,0.645833333,0.648333333,0.650833333,0.010374053
24398,0.033275956,0.031201145,0.018832559,0.00758214,0.010525843,0.018787105,0.643333333,0.645833333,0.648333333,-0.057414415
24399,0.021793073,0.033275956,0.031201145,0.070765157,0.00758214,0.010525843,0.639166667,0.643333333,0.645833333,0.055257016
24400,0.032844476,0.021793073,0.033275956,0.126996668,0.070765157,0.00758214,0.635,0.639166667,0.643333333,0.079706849
24401,0.048785846,0.032844476,0.021793073,0.185317287,0.126996668,0.070765157,0.630833333,0.635,0.639166667,0.162870283
24402,0.081359902,0.048785846,0.032844476,0.238605429,0.185317287,0.126996668,0.626666667,0.630833333,0.635,0.13932728
24403,0.109225358,0.081359902,0.048785846,0.298386141,0.238605429,0.185317287,0.625,0.626666667,0.630833333,0.274222533
24404,0.164069865,0.109225358,0.081359902,0.346436548,0.298386141,0.238605429,0.623333333,0.625,0.626666667,0.2753809
24405,0.219146045,0.164069865,0.109225358,0.39686045,0.346436548,0.298386141,0.621666667,0.623333333,0.625,0.285678734
24406,0.276281792,0.219146045,0.164069865,0.448578707,0.39686045,0.346436548,0.62,0.621666667,0.623333333,0.174751165
24407,0.311232024,0.276281792,0.219146045,0.457286527,0.448578707,0.39686045,0.64,0.62,0.621666667,0.355725297
24408,0.382377084,0.311232024,0.276281792,0.442939019,0.457286527,0.448578707,0.66,0.64,0.62,0.292390949
24409,0.440855274,0.382377084,0.311232024,0.432028014,0.442939019,0.457286527,0.68,0.66,0.64,0.290579563
24410,0.498971186,0.440855274,0.382377084,0.41807955,0.432028014,0.442939019,0.7,0.68,0.66,0.192851891
24411,0.537541565,0.498971186,0.440855274,0.412303986,0.41807955,0.432028014,0.71,0.7,0.68,0.280763868
24412,0.593694338,0.537541565,0.498971186,0.394129225,0.412303986,0.41807955,0.72,0.71,0.7,0.246768186
24413,0.643047975,0.593694338,0.537541565,0.376801029,0.394129225,0.412303986,0.73,0.72,0.71,0.114536737
24414,0.665955323,0.643047975,0.593694338,0.372157967,0.376801029,0.394129225,0.74,0.73,0.72,0.136197618
24415,0.693194846,0.665955323,0.643047975,0.363715171,0.372157967,0.376801029,0.758333333,0.74,0.73,0.122250919
24416,0.71764503,0.693194846,0.665955323,0.355386184,0.363715171,0.372157967,0.776666667,0.758333333,0.74,0.114211745
24417,0.740487379,0.71764503,0.693194846,0.346636756,0.355386184,0.363715171,0.795,0.776666667,0.758333333,0.129412085
24418,0.766369796,0.740487379,0.71764503,0.334844936,0.346636756,0.355386184,0.813333333,0.795,0.776666667,0.110814809
24419,0.788532758,0.766369796,0.740487379,0.323784887,0.334844936,0.346636756,0.8375,0.813333333,0.795,0.035946508
24420,0.79572206,0.788532758,0.766369796,0.320228196,0.323784887,0.334844936,0.861666667,0.8375,0.813333333,0.184830769
24421,0.832688213,0.79572206,0.788532758,0.29890227,0.320228196,0.323784887,0.885833333,0.861666667,0.8375,0.015146839
24422,0.835717581,0.832688213,0.79572206,0.295319127,0.29890227,0.320228196,0.91,0.885833333,0.861666667,0.105692744
24423,0.85685613,0.835717581,0.832688213,0.281003997,0.295319127,0.29890227,0.904166667,0.91,0.885833333,0.007854337
24424,0.858426997,0.85685613,0.835717581,0.276928984,0.281003997,0.295319127,0.898333333,0.904166667,0.91,0.043312451
24425,0.867089488,0.858426997,0.85685613,0.26862992,0.276928984,0.281003997,0.8925,0.898333333,0.904166667,0.070709606
24426,0.881231409,0.867089488,0.858426997,0.256653272,0.26862992,0.276928984,0.886666667,0.8925,0.898333333,0.04713534
24427,0.890658477,0.881231409,0.867089488,0.246641293,0.256653272,0.26862992,0.883333333,0.886666667,0.8925,0.018850934
24428,0.894428664,0.890658477,0.881231409,0.239405435,0.246641293,0.256653272,0.88,0.883333333,0.886666667,-0.011509007
24429,0.892126862,0.894428664,0.890658477,0.235502116,0.239405435,0.246641293,0.876666667,0.88,0.883333333,0.087611478
24430,0.909649158,0.892126862,0.894428664,0.220162618,0.235502116,0.239405435,0.873333333,0.876666667,0.88,0.070064644
24431,0.923662087,0.909649158,0.892126862,0.205896789,0.220162618,0.235502116,0.875833333,0.873333333,0.876666667,-0.079343726
24432,0.907793341,0.923662087,0.909649158,0.208283442,0.205896789,0.220162618,0.878333333,0.875833333,0.873333333,0.030793632
24433,0.913952068,0.907793341,0.923662087,0.198702332,0.208283442,0.205896789,0.880833333,0.878333333,0.875833333,0.142772995
24434,0.942506667,0.913952068,0.907793341,0.175714812,0.198702332,0.208283442,0.883333333,0.880833333,0.878333333,0.002196634
24435,0.942945994,0.942506667,0.913952068,0.167541501,0.175714812,0.198702332,0.884166667,0.883333333,0.880833333,-0.017161701
24436,0.939513653,0.942945994,0.942506667,0.161602256,0.167541501,0.175714812,0.885,0.884166667,0.883333333,0.022744895
24437,0.944062632,0.939513653,0.942945994,0.151197926,0.161602256,0.167541501,0.885833333,0.885,0.884166667,-0.045872309
24438,0.93488817,0.944062632,0.939513653,0.148546216,0.151197926,0.161602256,0.886666667,0.885833333,0.885,0.012279118
24439,0.937343994,0.93488817,0.944062632,0.139619865,0.148546216,0.151197926,0.899166667,0.886666667,0.885833333,0.004662456
24440,0.938276485,0.937343994,0.93488817,0.13144569,0.139619865,0.148546216,0.911666667,0.899166667,0.886666667,0.000473121
24441,0.938371109,0.938276485,0.937343994,0.123708466,0.13144569,0.139619865,0.924166667,0.911666667,0.899166667,-0.024515064
24442,0.933468097,0.938371109,0.938276485,0.118881273,0.123708466,0.13144569,0.936666667,0.924166667,0.911666667,0.022330458
24443,0.937934188,0.933468097,0.938371109,0.108861158,0.118881273,0.123708466,0.936666667,0.936666667,0.924166667,-0.003608251
24444,0.937212538,0.937934188,0.933468097,0.10161911,0.108861158,0.118881273,0.936666667,0.936666667,0.936666667,-0.056633304
24445,0.925885877,0.937212538,0.937934188,0.10060341,0.10161911,0.108861158,0.936666667,0.936666667,0.936666667,0.058546958
24446,0.937595269,0.925885877,0.937212538,0.086779272,0.10060341,0.10161911,0.936666667,0.936666667,0.936666667,-0.013358059
24447,0.934923657,0.937595269,0.925885877,0.080693531,0.086779272,0.10060341,0.935,0.936666667,0.936666667,-0.010664358
24448,0.932790785,0.934923657,0.937595269,0.074441947,0.080693531,0.086779272,0.933333333,0.935,0.936666667,-0.084426011
24449,0.915905583,0.932790785,0.934923657,0.076914383,0.074441947,0.080693531,0.931666667,0.933333333,0.935,-0.006088188
24450,0.914687946,0.915905583,0.932790785,0.071185472,0.076914383,0.074441947,0.93,0.931666667,0.933333333,0.004030003
24451,0.915493946,0.914687946,0.915905583,0.064343753,0.071185472,0.076914383,0.921666667,0.93,0.931666667,-0.009878406
24452,0.913518265,0.915493946,0.914687946,0.059079903,0.064343753,0.071185472,0.913333333,0.921666667,0.93,-0.076766071
24453,0.898165051,0.913518265,0.915493946,0.061729374,0.059079903,0.064343753,0.905,0.913333333,0.921666667,-0.047286531
24454,0.888707744,0.898165051,0.913518265,0,0.061729374,0.059079903,0.896666667,0.905,0.913333333,-0.060633987
24455,0.876580947,0.888707744,0.898165051,0,0,0.061729374,0.878333333,0.896666667,0.905,-0.003157815
24456,0.875949384,0.876580947,0.888707744,0,0,0,0.86,0.878333333,0.896666667,-0.108077521
24457,0.85433388,0.875949384,0.876580947,0,0,0,0.841666667,0.86,0.878333333,6.94E-05
24458,0.85434776,0.85433388,0.875949384,0,0,0,0.823333333,0.841666667,0.86,-0.110842676
24459,0.832179225,0.85434776,0.85433388,0,0,0,0.806666667,0.823333333,0.841666667,-0.13403364
24460,0.805372497,0.832179225,0.85434776,0,0,0,0.79,0.806666667,0.823333333,-0.143704551
24461,0.776631587,0.805372497,0.832179225,0,0,0,0.773333333,0.79,0.806666667,-0.10184594
24462,0.756262399,0.776631587,0.805372497,0,0,0,0.756666667,0.773333333,0.79,-0.061251346
24463,0.744012129,0.756262399,0.776631587,0,0,0,0.750833333,0.756666667,0.773333333,-0.030226354
24464,0.737966859,0.744012129,0.756262399,0,0,0,0.745,0.750833333,0.756666667,-0.066825589
24465,0.724601741,0.737966859,0.744012129,0,0,0,0.739166667,0.745,0.750833333,-0.083670497
24466,0.707867642,0.724601741,0.737966859,0,0,0,0.733333333,0.739166667,0.745,-0.061078749
24467,0.695651892,0.707867642,0.724601741,0,0,0,0.728333333,0.733333333,0.739166667,-0.044733799
24468,0.686705132,0.695651892,0.707867642,0,0,0,0.723333333,0.728333333,0.733333333,-0.094022026
24469,0.667900727,0.686705132,0.695651892,0,0,0,0.718333333,0.723333333,0.728333333,-0.068353878
24470,0.654229951,0.667900727,0.686705132,0,0,0,0.713333333,0.718333333,0.723333333,-0.04514685
24471,0.645200581,0.654229951,0.667900727,0,0,0,0.705,0.713333333,0.718333333,0.007290582
24472,0.646658698,0.645200581,0.654229951,0,0,0,0.696666667,0.705,0.713333333,-0.084817979
24473,0.629695102,0.646658698,0.645200581,0,0,0,0.688333333,0.696666667,0.705,-0.006736956
24474,0.628347711,0.629695102,0.646658698,0,0,0,0.68,0.688333333,0.696666667,-0.024466193
24475,0.623454472,0.628347711,0.629695102,0,0,0,0.678333333,0.68,0.688333333,-0.074671997
24476,0.608520073,0.623454472,0.628347711,0,0,0,0.676666667,0.678333333,0.68,0.00068111
24477,0.608656295,0.608520073,0.623454472,0,0,0,0.675,0.676666667,0.678333333,-0.034275346
24478,0.601801226,0.608656295,0.608520073,0,0,0,0.673333333,0.675,0.676666667,-0.092562122
24479,0.583288801,0.601801226,0.608656295,0,0,0,0.688333333,0.673333333,0.675,0.009369715
24480,0.585162744,0.583288801,0.601801226,0,0,0,0.703333333,0.688333333,0.673333333,0.053785388
24481,0.595919822,0.585162744,0.583288801,0,0,0,0.718333333,0.703333333,0.688333333,-0.048047202
24482,0.586310381,0.595919822,0.585162744,0,0,0,0.733333333,0.718333333,0.703333333,-0.030534448
24483,0.580203492,0.586310381,0.595919822,0,0,0,0.7325,0.733333333,0.718333333,-0.014122326
24484,0.577379027,0.580203492,0.586310381,0,0,0,0.731666667,0.7325,0.733333333,-0.000641692
24485,0.577250688,0.577379027,0.580203492,0,0,0,0.730833333,0.731666667,0.7325,-0.018100602
24486,0.573630568,0.577250688,0.577379027,0,0,0,0.73,0.730833333,0.731666667,0.017248688
24487,0.577080305,0.573630568,0.577250688,0,0,0,0.73,0.73,0.730833333,-0.063924178
24488,0.56429547,0.577080305,0.573630568,0,0,0,0.73,0.73,0.73,-0.051849015
24489,0.553925667,0.56429547,0.577080305,0,0,0,0.73,0.73,0.73,0.016342491
24490,0.557194165,0.553925667,0.56429547,0,0,0,0.73,0.73,0.73,-0.012602883
24491,0.554673588,0.557194165,0.553925667,0,0,0,0.729166667,0.73,0.73,0.055047448
24492,0.565683078,0.554673588,0.557194165,0,0,0,0.728333333,0.729166667,0.73,-0.009765345
24493,0.563730009,0.565683078,0.554673588,0,0,0,0.7275,0.728333333,0.729166667,0.000457951
24494,0.563821599,0.563730009,0.565683078,0,0,0,0.726666667,0.7275,0.728333333,-0.120065238
24495,0.539808552,0.563821599,0.563730009,0,0,0,0.725,0.726666667,0.7275,0.039839078
24496,0.547776367,0.539808552,0.563821599,0,0,0,0.723333333,0.725,0.726666667,-0.032887702
24497,0.541198827,0.547776367,0.539808552,0,0,0,0.721666667,0.723333333,0.725,-0.07240753
24498,0.526717321,0.541198827,0.547776367,0.018453869,0,0,0.72,0.721666667,0.723333333,0.024048582
24499,0.531527037,0.526717321,0.541198827,0.066941683,0.018453869,0,0.718333333,0.72,0.721666667,-0.049177662
24500,0.521691505,0.531527037,0.526717321,0.129260908,0.066941683,0.018453869,0.716666667,0.718333333,0.72,0.118143754
24501,0.545320256,0.521691505,0.531527037,0.178161275,0.129260908,0.066941683,0.715,0.716666667,0.718333333,0.1674976
24502,0.578819776,0.545320256,0.521691505,0.225546541,0.178161275,0.129260908,0.713333333,0.715,0.716666667,0.183916428
24503,0.615603061,0.578819776,0.545320256,0.216377415,0.225546541,0.178161275,0.711666667,0.713333333,0.715,0.232790338
24504,0.662161129,0.615603061,0.578819776,0.199462817,0.216377415,0.225546541,0.71,0.711666667,0.713333333,0.114600534
24505,0.685081236,0.662161129,0.615603061,0.193750469,0.199462817,0.216377415,0.708333333,0.71,0.711666667,0.177316647
24506,0.720544565,0.685081236,0.662161129,0.179447903,0.193750469,0.199462817,0.706666667,0.708333333,0.71,0.11754107
24507,0.744052779,0.720544565,0.685081236,0.170148969,0.179447903,0.193750469,0.705833333,0.706666667,0.708333333,0.099246051
24508,0.76390199,0.744052779,0.720544565,0.161678442,0.170148969,0.179447903,0.705,0.705833333,0.706666667,0.089787863
24509,0.781859562,0.76390199,0.744052779,0.153208636,0.161678442,0.170148969,0.704166667,0.705,0.705833333,0.147825289
24510,0.81142462,0.781859562,0.76390199,0.136970155,0.153208636,0.161678442,0.703333333,0.704166667,0.705,0.006069955
24511,0.812638611,0.81142462,0.781859562,0.135627292,0.136970155,0.153208636,0.715833333,0.703333333,0.704166667,-0.010400496
24512,0.810558512,0.812638611,0.81142462,0.136138538,0.135627292,0.136970155,0.728333333,0.715833333,0.703333333,0.057237081
24513,0.822005928,0.810558512,0.812638611,0.128874295,0.136138538,0.135627292,0.740833333,0.728333333,0.715833333,0.020033875
24514,0.826012703,0.822005928,0.810558512,0.125314458,0.128874295,0.136138538,0.753333333,0.740833333,0.728333333,0.016130861
24515,0.829238875,0.826012703,0.822005928,0.121987374,0.125314458,0.128874295,0.779166667,0.753333333,0.740833333,-0.030806347
24516,0.823077606,0.829238875,0.826012703,0.123957066,0.121987374,0.125314458,0.805,0.779166667,0.753333333,0.009239813
24517,0.824925568,0.823077606,0.829238875,0.121596998,0.123957066,0.121987374,0.830833333,0.805,0.779166667,-0.00188334
24518,0.8245489,0.824925568,0.823077606,0.120431967,0.121596998,0.123957066,0.856666667,0.830833333,0.805,0.035129265
24519,0.831574753,0.8245489,0.824925568,0.114969725,0.120431967,0.121596998,0.8625,0.856666667,0.830833333,0.003655201
24520,0.832305793,0.831574753,0.8245489,0.112789132,0.114969725,0.120431967,0.868333333,0.8625,0.856666667,-0.000800679
24521,0.832145658,0.832305793,0.831574753,0.111087779,0.112789132,0.114969725,0.874166667,0.868333333,0.8625,-0.017539428
24522,0.828637772,0.832145658,0.832305793,0.111348175,0.111087779,0.112789132,0.88,0.874166667,0.868333333,-0.025492832
24523,0.823539206,0.828637772,0.832145658,0.112731352,0.111348175,0.111087779,0.89,0.88,0.874166667,0.038728888
24524,0.831284983,0.823539206,0.828637772,0.106905248,0.112731352,0.111348175,0.9,0.89,0.88,0.014596879
24525,0.834204359,0.831284983,0.823539206,0.103464224,0.106905248,0.112731352,0.91,0.9,0.89,0.031040857
24526,0.84041253,0.834204359,0.831284983,0.097942549,0.103464224,0.106905248,0.92,0.91,0.9,-0.077603114
24527,0.824891908,0.84041253,0.834204359,0.104751105,0.097942549,0.103464224,0.936666667,0.92,0.91,0.023414014
24528,0.829574711,0.824891908,0.84041253,0.100636586,0.104751105,0.097942549,0.953333333,0.936666667,0.92,-0.033231117
24529,0.822928487,0.829574711,0.824891908,0.10287051,0.100636586,0.104751105,0.97,0.953333333,0.936666667,0.027608133
24530,0.828450114,0.822928487,0.829574711,0.098375756,0.10287051,0.100636586,0.986666667,0.97,0.953333333,-0.03666581
24531,0.821116952,0.828450114,0.822928487,0.101072872,0.098375756,0.10287051,0.9825,0.986666667,0.97,0.002196526
24532,0.821556257,0.821116952,0.828450114,0.099643447,0.101072872,0.098375756,0.978333333,0.9825,0.986666667,-0.06208841
24533,0.809138575,0.821556257,0.821116952,0.105689525,0.099643447,0.101072872,0.974166667,0.978333333,0.9825,0.04432303
24534,0.818003181,0.809138575,0.821556257,0.100010806,0.105689525,0.099643447,0.97,0.974166667,0.978333333,-0.051695069
24535,0.807664167,0.818003181,0.809138575,0.105041721,0.100010806,0.105689525,0.966666667,0.97,0.974166667,0.059332516
24536,0.81953067,0.807664167,0.818003181,0.097693807,0.105041721,0.100010806,0.963333333,0.966666667,0.97,0.00791219
24537,0.821113108,0.81953067,0.807664167,0.095685681,0.097693807,0.105041721,0.96,0.963333333,0.966666667,0.059722683
24538,0.833057645,0.821113108,0.81953067,0.087545084,0.095685681,0.097693807,0.956666667,0.96,0.963333333,0.029743309
24539,0.839006307,0.833057645,0.821113108,0.082238495,0.087545084,0.095685681,0.955,0.956666667,0.96,-0.043946481
24540,0.830217011,0.839006307,0.833057645,0.085198568,0.082238495,0.087545084,0.953333333,0.955,0.956666667,0.10804691
24541,0.851826393,0.830217011,0.839006307,0.070914372,0.085198568,0.082238495,0.951666667,0.953333333,0.955,-0.01089838
24542,0.849646717,0.851826393,0.830217011,0.069306606,0.070914372,0.085198568,0.95,0.951666667,0.953333333,-0.04538735
24543,0.840569247,0.849646717,0.851826393,0.071843646,0.069306606,0.070914372,0.943333333,0.95,0.951666667,0.001999515
24544,0.84096915,0.840569247,0.849646717,0.069356522,0.071843646,0.069306606,0.936666667,0.943333333,0.95,-0.034041325
24545,0.834160884,0.84096915,0.840569247,0.071051946,0.069356522,0.071843646,0.93,0.936666667,0.943333333,0.034820719
24546,0.841125028,0.834160884,0.84096915,0.065091702,0.071051946,0.069356522,0.923333333,0.93,0.936666667,-0.026566947
24547,0.835811639,0.841125028,0.834160884,0.065906455,0.065091702,0.071051946,0.9175,0.923333333,0.93,-0.015203086
24548,0.832771022,0.835811639,0.841125028,0.065690613,0.065906455,0.065091702,0.911666667,0.9175,0.923333333,0.069264816
24549,0.846623985,0.832771022,0.835811639,0.055789106,0.065690613,0.065906455,0.905833333,0.911666667,0.9175,-0.029177565
24550,0.840788472,0.846623985,0.832771022,0,0.055789106,0.065690613,0.9,0.905833333,0.911666667,0.026146636
24551,0.846017799,0.840788472,0.846623985,0,0,0.055789106,0.8925,0.9,0.905833333,-0.041818836
