x0,x1,y
-1.6263858960143314,-1.6432130163843055,0.029856220227606256
-1.596529675786725,-1.6263858960143314,0.040773144310488174
-1.555756531476237,-1.596529675786725,0.0503624244529175
-1.5053941070233194,-1.555756531476237,0.05906712708046746
-1.446326979942852,-1.5053941070233194,0.06721014480696952
-1.3791168351358825,-1.446326979942852,0.07511437024625423
-1.3040024648896282,-1.3791168351358825,0.08308170072470555
-1.2209207641649227,-1.3040024648896282,0.0914267285532413
-1.1294940356116814,-1.2209207641649227,0.10053059608141535
-1.028963439530266,-1.1294940356116814,0.11068562697936135
-0.9182778125509047,-1.028963439530266,0.12218018781674156
-0.7960976247341631,-0.9182778125509047,0.13530264516322
-0.6607949795709431,-0.7960976247341631,0.15034136558845812
-0.510453613982485,-0.6607949795709431,0.1675720658246681
-0.3428815481578169,-0.510453613982485,0.18704922522080686
-0.15583232293701005,-0.3428815481578169,0.20821004133542959
0.05237771839841954,-0.15583232293701005,0.22973467753313048
0.28211239593155,0.05237771839841954,0.24901640154767302
0.531128797479223,0.28211239593155,0.2618667025560183
0.7929955000352413,0.531128797479223,0.2635108710166063
1.0565063710518476,0.7929955000352413,0.24897039034277713
1.3054767613946248,1.0565063710518476,0.21926154161885836
1.5247383030134831,1.3054767613946248,0.1771170654800467
1.7018553684935298,1.5247383030134831,0.13049761747140476
1.8323529859649346,1.7018553684935298,0.08605736311797152
1.918410349082906,1.8323529859649346,0.047656975075758945
1.966067324158665,1.918410349082906,0.01790811892318156
1.9839754430818466,1.966067324158665,-0.004668382293948614
1.979307060787898,1.9839754430818466,-0.021246801692833994
1.958060259095064,1.979307060787898,-0.03358042793201399
1.92447983116305,1.958060259095064,-0.043080161793251026
1.881399669369799,1.92447983116305,-0.05046854758413377
